day,weekday,month,is_hoilday,weather,mean_temp,y,section,hour
2020-05-26,2,5,0,阴,21,64,Sta81-Sta127,7
2020-05-27,3,5,0,阴,19,60,Sta81-Sta127,7
2020-05-28,4,5,0,多云,20,72,Sta81-Sta127,7
2020-05-29,5,5,0,晴,23,73,Sta81-Sta127,7
2020-05-30,6,5,1,多云,24,48,Sta81-Sta127,7
2020-05-31,7,5,1,多云,25,29,Sta81-Sta127,7
2020-06-01,1,6,0,阵雨,23,81,Sta81-Sta127,7
2020-06-02,2,6,0,多云,21,77,Sta81-Sta127,7
2020-06-03,3,6,0,多云,23,86,Sta81-Sta127,7
2020-06-04,4,6,0,多云,24,76,Sta81-Sta127,7
2020-06-05,5,6,0,多云,27,79,Sta81-Sta127,7
2020-06-06,6,6,1,阴,25,44,Sta81-Sta127,7
2020-06-07,7,6,1,阵雨,25,25,Sta81-Sta127,7
2020-06-08,1,6,1,阵雨,22,90,Sta81-Sta127,7
2020-06-09,2,6,1,多云,25,75,Sta81-Sta127,7
2020-06-10,3,6,0,多云,24,84,Sta81-Sta127,7
2020-06-11,4,6,0,阴,25,82,Sta81-Sta127,7
2020-06-12,5,6,0,阴,27,74,Sta81-Sta127,7
2020-06-13,6,6,1,阵雨,27,42,Sta81-Sta127,7
2020-06-14,7,6,1,多云,27,28,Sta81-Sta127,7
2020-06-15,1,6,0,多云,26,89,Sta81-Sta127,7
2020-06-16,2,6,0,小雨,24,76,Sta81-Sta127,7
2020-06-17,3,6,0,小雨,24,72,Sta81-Sta127,7
2020-06-18,4,6,0,多云,26,79,Sta81-Sta127,7
2020-06-19,5,6,0,多云,25,68,Sta81-Sta127,7
2020-06-20,6,6,1,阵雨,24,46,Sta81-Sta127,7
2020-06-21,7,6,1,阵雨,24,33,Sta81-Sta127,7
2020-06-22,1,6,0,阵雨,25,92,Sta81-Sta127,7
2020-06-23,2,6,0,阵雨,26,78,Sta81-Sta127,7
2020-06-24,3,6,0,晴,28,81,Sta81-Sta127,7
2020-06-25,4,6,0,多云,28,39,Sta81-Sta127,7
2020-06-26,5,6,0,阵雨,25,41,Sta81-Sta127,7
2020-06-27,6,6,1,阵雨,25,32,Sta81-Sta127,7
2020-06-28,7,6,1,阴,27,86,Sta81-Sta127,7
2020-06-29,1,6,0,多云,27,80,Sta81-Sta127,7
2020-06-30,2,6,0,多云,28,89,Sta81-Sta127,7
2020-07-01,3,7,0,暴雨,24,49,Sta81-Sta127,7
2020-07-02,4,7,0,多云,27,65,Sta81-Sta127,7
2020-07-03,5,7,0,多云,27,64,Sta81-Sta127,7
2020-07-04,6,7,1,阵雨,25,32,Sta81-Sta127,7
2020-07-05,7,7,1,阴,26,31,Sta81-Sta127,7
2020-07-06,1,7,0,阴,26,79,Sta81-Sta127,7
2020-07-07,2,7,0,多云,28,80,Sta81-Sta127,7
2020-07-08,3,7,0,阵雨,28,77,Sta81-Sta127,7
2020-07-09,4,7,0,阵雨,27,84,Sta81-Sta127,7
2020-07-10,5,7,0,阵雨,23,72,Sta81-Sta127,7
2020-07-11,6,7,1,阴,25,43,Sta81-Sta127,7
2020-07-12,7,7,1,多云,26,35,Sta81-Sta127,7
2020-07-13,1,7,0,阵雨,26,91,Sta81-Sta127,7
2020-07-14,2,7,0,小雨,27,83,Sta81-Sta127,7
2020-07-15,3,7,0,大雨,25,59,Sta81-Sta127,7
2020-07-16,4,7,0,阵雨,25,71,Sta81-Sta127,7
2020-07-17,5,7,0,阴,28,0,Sta81-Sta127,7
2020-07-18,6,7,1,阵雨,27,0,Sta81-Sta127,7
2020-07-19,7,7,1,多云,27,0,Sta81-Sta127,7
2020-07-20,1,7,0,阴,24,0,Sta81-Sta127,7
2020-07-21,2,7,0,阵雨,22,0,Sta81-Sta127,7
2020-07-22,3,7,0,阵雨,25,0,Sta81-Sta127,7
2020-07-23,4,7,0,阵雨,26,0,Sta81-Sta127,7
2020-05-01,5,5,1,多云,24,29,Sta127-Sta123,7
2020-05-02,6,5,1,晴,26,30,Sta127-Sta123,7
2020-05-03,7,5,1,多云,27,34,Sta127-Sta123,7
2020-05-04,1,5,1,多云,26,43,Sta127-Sta123,7
2020-05-05,2,5,0,多云,26,47,Sta127-Sta123,7
2020-05-06,3,5,0,多云,25,96,Sta127-Sta123,7
2020-05-07,4,5,0,中雨,23,83,Sta127-Sta123,7
2020-05-08,5,5,0,阴,21,89,Sta127-Sta123,7
2020-05-09,6,5,1,多云,19,79,Sta127-Sta123,7
2020-05-10,7,5,1,多云,22,26,Sta127-Sta123,7
2020-05-11,1,5,0,多云,21,89,Sta127-Sta123,7
2020-05-12,2,5,0,阴,20,76,Sta127-Sta123,7
2020-05-13,3,5,0,多云,20,86,Sta127-Sta123,7
2020-05-14,4,5,0,多云,22,86,Sta127-Sta123,7
2020-05-15,5,5,0,多云,24,91,Sta127-Sta123,7
2020-05-16,6,5,1,多云,25,51,Sta127-Sta123,7
2020-05-17,7,5,1,晴,27,45,Sta127-Sta123,7
2020-05-18,1,5,0,多云,27,114,Sta127-Sta123,7
2020-05-19,2,5,0,多云,25,89,Sta127-Sta123,7
2020-05-20,3,5,0,多云,24,93,Sta127-Sta123,7
2020-05-21,4,5,0,小雨,22,88,Sta127-Sta123,7
2020-05-22,5,5,0,阴,25,86,Sta127-Sta123,7
2020-05-23,6,5,1,多云,25,34,Sta127-Sta123,7
2020-05-24,7,5,1,小雨,18,36,Sta127-Sta123,7
2020-05-25,1,5,0,阴,21,113,Sta127-Sta123,7
2020-05-26,2,5,0,阴,21,83,Sta127-Sta123,7
2020-05-27,3,5,0,阴,19,79,Sta127-Sta123,7
2020-05-28,4,5,0,多云,20,91,Sta127-Sta123,7
2020-05-29,5,5,0,晴,23,93,Sta127-Sta123,7
2020-05-30,6,5,1,多云,24,49,Sta127-Sta123,7
2020-05-31,7,5,1,多云,25,29,Sta127-Sta123,7
2020-06-01,1,6,0,阵雨,23,99,Sta127-Sta123,7
2020-06-02,2,6,0,多云,21,97,Sta127-Sta123,7
2020-06-03,3,6,0,多云,23,98,Sta127-Sta123,7
2020-06-04,4,6,0,多云,24,89,Sta127-Sta123,7
2020-06-05,5,6,0,多云,27,85,Sta127-Sta123,7
2020-06-06,6,6,1,阴,25,43,Sta127-Sta123,7
2020-06-07,7,6,1,阵雨,25,29,Sta127-Sta123,7
2020-06-08,1,6,1,阵雨,22,107,Sta127-Sta123,7
2020-06-09,2,6,1,多云,25,93,Sta127-Sta123,7
2020-06-10,3,6,0,多云,24,99,Sta127-Sta123,7
2020-06-11,4,6,0,阴,25,96,Sta127-Sta123,7
2020-06-12,5,6,0,阴,27,88,Sta127-Sta123,7
2020-06-13,6,6,1,阵雨,27,43,Sta127-Sta123,7
2020-06-14,7,6,1,多云,27,32,Sta127-Sta123,7
2020-06-15,1,6,0,多云,26,104,Sta127-Sta123,7
2020-06-16,2,6,0,小雨,24,89,Sta127-Sta123,7
2020-06-17,3,6,0,小雨,24,85,Sta127-Sta123,7
2020-06-18,4,6,0,多云,26,87,Sta127-Sta123,7
2020-06-19,5,6,0,多云,25,88,Sta127-Sta123,7
2020-06-20,6,6,1,阵雨,24,50,Sta127-Sta123,7
2020-06-21,7,6,1,阵雨,24,33,Sta127-Sta123,7
2020-06-22,1,6,0,阵雨,25,106,Sta127-Sta123,7
2020-06-23,2,6,0,阵雨,26,92,Sta127-Sta123,7
2020-06-24,3,6,0,晴,28,92,Sta127-Sta123,7
2020-06-25,4,6,0,多云,28,40,Sta127-Sta123,7
2020-06-26,5,6,0,阵雨,25,39,Sta127-Sta123,7
2020-06-27,6,6,1,阵雨,25,36,Sta127-Sta123,7
2020-06-28,7,6,1,阴,27,103,Sta127-Sta123,7
2020-06-29,1,6,0,多云,27,93,Sta127-Sta123,7
2020-06-30,2,6,0,多云,28,104,Sta127-Sta123,7
2020-07-01,3,7,0,暴雨,24,55,Sta127-Sta123,7
2020-07-02,4,7,0,多云,27,74,Sta127-Sta123,7
2020-07-03,5,7,0,多云,27,72,Sta127-Sta123,7
2020-07-04,6,7,1,阵雨,25,39,Sta127-Sta123,7
2020-07-05,7,7,1,阴,26,29,Sta127-Sta123,7
2020-07-06,1,7,0,阴,26,93,Sta127-Sta123,7
2020-07-07,2,7,0,多云,28,88,Sta127-Sta123,7
2020-07-08,3,7,0,阵雨,28,90,Sta127-Sta123,7
2020-07-09,4,7,0,阵雨,27,96,Sta127-Sta123,7
2020-07-10,5,7,0,阵雨,23,82,Sta127-Sta123,7
2020-07-11,6,7,1,阴,25,49,Sta127-Sta123,7
2020-07-12,7,7,1,多云,26,32,Sta127-Sta123,7
2020-07-13,1,7,0,阵雨,26,101,Sta127-Sta123,7
2020-07-14,2,7,0,小雨,27,95,Sta127-Sta123,7
2020-07-15,3,7,0,大雨,25,71,Sta127-Sta123,7
2020-07-16,4,7,0,阵雨,25,87,Sta127-Sta123,7
2020-07-17,5,7,0,阴,28,0,Sta127-Sta123,7
2020-07-18,6,7,1,阵雨,27,0,Sta127-Sta123,7
2020-07-19,7,7,1,多云,27,0,Sta127-Sta123,7
2020-07-20,1,7,0,阴,24,0,Sta127-Sta123,7
2020-07-21,2,7,0,阵雨,22,0,Sta127-Sta123,7
2020-07-22,3,7,0,阵雨,25,0,Sta127-Sta123,7
2020-07-23,4,7,0,阵雨,26,0,Sta127-Sta123,7
2020-05-01,5,5,1,多云,24,32,Sta123-Sta131,7
2020-05-02,6,5,1,晴,26,33,Sta123-Sta131,7
2020-05-03,7,5,1,多云,27,35,Sta123-Sta131,7
2020-05-04,1,5,1,多云,26,44,Sta123-Sta131,7
2020-05-05,2,5,0,多云,26,49,Sta123-Sta131,7
2020-05-06,3,5,0,多云,25,100,Sta123-Sta131,7
2020-05-07,4,5,0,中雨,23,91,Sta123-Sta131,7
2020-05-08,5,5,0,阴,21,94,Sta123-Sta131,7
2020-05-09,6,5,1,多云,19,88,Sta123-Sta131,7
2020-05-10,7,5,1,多云,22,33,Sta123-Sta131,7
2020-05-11,1,5,0,多云,21,94,Sta123-Sta131,7
2020-05-12,2,5,0,阴,20,87,Sta123-Sta131,7
2020-05-13,3,5,0,多云,20,91,Sta123-Sta131,7
2020-05-14,4,5,0,多云,22,97,Sta123-Sta131,7
2020-05-15,5,5,0,多云,24,99,Sta123-Sta131,7
2020-05-16,6,5,1,多云,25,57,Sta123-Sta131,7
2020-05-17,7,5,1,晴,27,46,Sta123-Sta131,7
2020-05-18,1,5,0,多云,27,126,Sta123-Sta131,7
2020-05-19,2,5,0,多云,25,102,Sta123-Sta131,7
2020-05-20,3,5,0,多云,24,102,Sta123-Sta131,7
2020-05-21,4,5,0,小雨,22,97,Sta123-Sta131,7
2020-05-22,5,5,0,阴,25,99,Sta123-Sta131,7
2020-05-23,6,5,1,多云,25,45,Sta123-Sta131,7
2020-05-24,7,5,1,小雨,18,36,Sta123-Sta131,7
2020-05-25,1,5,0,阴,21,123,Sta123-Sta131,7
2020-05-26,2,5,0,阴,21,95,Sta123-Sta131,7
2020-05-27,3,5,0,阴,19,92,Sta123-Sta131,7
2020-05-28,4,5,0,多云,20,100,Sta123-Sta131,7
2020-05-29,5,5,0,晴,23,99,Sta123-Sta131,7
2020-05-30,6,5,1,多云,24,57,Sta123-Sta131,7
2020-05-31,7,5,1,多云,25,31,Sta123-Sta131,7
2020-06-01,1,6,0,阵雨,23,107,Sta123-Sta131,7
2020-06-02,2,6,0,多云,21,98,Sta123-Sta131,7
2020-06-03,3,6,0,多云,23,106,Sta123-Sta131,7
2020-06-04,4,6,0,多云,24,100,Sta123-Sta131,7
2020-06-05,5,6,0,多云,27,99,Sta123-Sta131,7
2020-06-06,6,6,1,阴,25,48,Sta123-Sta131,7
2020-06-07,7,6,1,阵雨,25,30,Sta123-Sta131,7
2020-06-08,1,6,1,阵雨,22,114,Sta123-Sta131,7
2020-06-09,2,6,1,多云,25,103,Sta123-Sta131,7
2020-06-10,3,6,0,多云,24,104,Sta123-Sta131,7
2020-06-11,4,6,0,阴,25,102,Sta123-Sta131,7
2020-06-12,5,6,0,阴,27,98,Sta123-Sta131,7
2020-06-13,6,6,1,阵雨,27,48,Sta123-Sta131,7
2020-06-14,7,6,1,多云,27,33,Sta123-Sta131,7
2020-06-15,1,6,0,多云,26,116,Sta123-Sta131,7
2020-06-16,2,6,0,小雨,24,95,Sta123-Sta131,7
2020-06-17,3,6,0,小雨,24,91,Sta123-Sta131,7
2020-06-18,4,6,0,多云,26,95,Sta123-Sta131,7
2020-06-19,5,6,0,多云,25,97,Sta123-Sta131,7
2020-06-20,6,6,1,阵雨,24,55,Sta123-Sta131,7
2020-06-21,7,6,1,阵雨,24,34,Sta123-Sta131,7
2020-06-22,1,6,0,阵雨,25,115,Sta123-Sta131,7
2020-06-23,2,6,0,阵雨,26,101,Sta123-Sta131,7
2020-06-24,3,6,0,晴,28,99,Sta123-Sta131,7
2020-06-25,4,6,0,多云,28,38,Sta123-Sta131,7
2020-06-26,5,6,0,阵雨,25,46,Sta123-Sta131,7
2020-06-27,6,6,1,阵雨,25,40,Sta123-Sta131,7
2020-06-28,7,6,1,阴,27,113,Sta123-Sta131,7
2020-06-29,1,6,0,多云,27,100,Sta123-Sta131,7
2020-06-30,2,6,0,多云,28,107,Sta123-Sta131,7
2020-07-01,3,7,0,暴雨,24,55,Sta123-Sta131,7
2020-07-02,4,7,0,多云,27,74,Sta123-Sta131,7
2020-07-03,5,7,0,多云,27,77,Sta123-Sta131,7
2020-07-04,6,7,1,阵雨,25,39,Sta123-Sta131,7
2020-07-05,7,7,1,阴,26,32,Sta123-Sta131,7
2020-07-06,1,7,0,阴,26,98,Sta123-Sta131,7
2020-07-07,2,7,0,多云,28,88,Sta123-Sta131,7
2020-07-08,3,7,0,阵雨,28,94,Sta123-Sta131,7
2020-07-09,4,7,0,阵雨,27,103,Sta123-Sta131,7
2020-07-10,5,7,0,阵雨,23,93,Sta123-Sta131,7
2020-07-11,6,7,1,阴,25,44,Sta123-Sta131,7
2020-07-12,7,7,1,多云,26,34,Sta123-Sta131,7
2020-07-13,1,7,0,阵雨,26,103,Sta123-Sta131,7
2020-07-14,2,7,0,小雨,27,103,Sta123-Sta131,7
2020-07-15,3,7,0,大雨,25,84,Sta123-Sta131,7
2020-07-16,4,7,0,阵雨,25,92,Sta123-Sta131,7
2020-07-17,5,7,0,阴,28,0,Sta123-Sta131,7
2020-07-18,6,7,1,阵雨,27,0,Sta123-Sta131,7
2020-07-19,7,7,1,多云,27,0,Sta123-Sta131,7
2020-07-20,1,7,0,阴,24,0,Sta123-Sta131,7
2020-07-21,2,7,0,阵雨,22,0,Sta123-Sta131,7
2020-07-22,3,7,0,阵雨,25,0,Sta123-Sta131,7
2020-07-23,4,7,0,阵雨,26,0,Sta123-Sta131,7
2020-05-01,5,5,1,多云,24,32,Sta131-Sta47,7
2020-05-02,6,5,1,晴,26,37,Sta131-Sta47,7
2020-05-03,7,5,1,多云,27,39,Sta131-Sta47,7
2020-05-04,1,5,1,多云,26,46,Sta131-Sta47,7
2020-05-05,2,5,0,多云,26,51,Sta131-Sta47,7
2020-05-06,3,5,0,多云,25,105,Sta131-Sta47,7
2020-05-07,4,5,0,中雨,23,116,Sta131-Sta47,7
2020-05-08,5,5,0,阴,21,108,Sta131-Sta47,7
2020-05-09,6,5,1,多云,19,98,Sta131-Sta47,7
2020-05-10,7,5,1,多云,22,36,Sta131-Sta47,7
2020-05-11,1,5,0,多云,21,103,Sta131-Sta47,7
2020-05-12,2,5,0,阴,20,99,Sta131-Sta47,7
2020-05-13,3,5,0,多云,20,113,Sta131-Sta47,7
2020-05-14,4,5,0,多云,22,121,Sta131-Sta47,7
2020-05-15,5,5,0,多云,24,105,Sta131-Sta47,7
2020-05-16,6,5,1,多云,25,68,Sta131-Sta47,7
2020-05-17,7,5,1,晴,27,44,Sta131-Sta47,7
2020-05-18,1,5,0,多云,27,135,Sta131-Sta47,7
2020-05-19,2,5,0,多云,25,126,Sta131-Sta47,7
2020-05-20,3,5,0,多云,24,119,Sta131-Sta47,7
2020-05-21,4,5,0,小雨,22,116,Sta131-Sta47,7
2020-05-22,5,5,0,阴,25,115,Sta131-Sta47,7
2020-05-23,6,5,1,多云,25,53,Sta131-Sta47,7
2020-05-24,7,5,1,小雨,18,44,Sta131-Sta47,7
2020-05-25,1,5,0,阴,21,133,Sta131-Sta47,7
2020-05-26,2,5,0,阴,21,111,Sta131-Sta47,7
2020-05-27,3,5,0,阴,19,111,Sta131-Sta47,7
2020-05-28,4,5,0,多云,20,107,Sta131-Sta47,7
2020-05-29,5,5,0,晴,23,112,Sta131-Sta47,7
2020-05-30,6,5,1,多云,24,60,Sta131-Sta47,7
2020-05-31,7,5,1,多云,25,49,Sta131-Sta47,7
2020-06-01,1,6,0,阵雨,23,121,Sta131-Sta47,7
2020-06-02,2,6,0,多云,21,112,Sta131-Sta47,7
2020-06-03,3,6,0,多云,23,129,Sta131-Sta47,7
2020-06-04,4,6,0,多云,24,119,Sta131-Sta47,7
2020-06-05,5,6,0,多云,27,107,Sta131-Sta47,7
2020-06-06,6,6,1,阴,25,64,Sta131-Sta47,7
2020-06-07,7,6,1,阵雨,25,36,Sta131-Sta47,7
2020-06-08,1,6,1,阵雨,22,123,Sta131-Sta47,7
2020-06-09,2,6,1,多云,25,133,Sta131-Sta47,7
2020-06-10,3,6,0,多云,24,127,Sta131-Sta47,7
2020-06-11,4,6,0,阴,25,123,Sta131-Sta47,7
2020-06-12,5,6,0,阴,27,126,Sta131-Sta47,7
2020-06-13,6,6,1,阵雨,27,62,Sta131-Sta47,7
2020-06-14,7,6,1,多云,27,45,Sta131-Sta47,7
2020-06-15,1,6,0,多云,26,128,Sta131-Sta47,7
2020-06-16,2,6,0,小雨,24,110,Sta131-Sta47,7
2020-06-17,3,6,0,小雨,24,119,Sta131-Sta47,7
2020-06-18,4,6,0,多云,26,113,Sta131-Sta47,7
2020-06-19,5,6,0,多云,25,105,Sta131-Sta47,7
2020-06-20,6,6,1,阵雨,24,62,Sta131-Sta47,7
2020-06-21,7,6,1,阵雨,24,46,Sta131-Sta47,7
2020-06-22,1,6,0,阵雨,25,118,Sta131-Sta47,7
2020-06-23,2,6,0,阵雨,26,115,Sta131-Sta47,7
2020-06-24,3,6,0,晴,28,123,Sta131-Sta47,7
2020-06-25,4,6,0,多云,28,42,Sta131-Sta47,7
2020-06-26,5,6,0,阵雨,25,53,Sta131-Sta47,7
2020-06-27,6,6,1,阵雨,25,35,Sta131-Sta47,7
2020-06-28,7,6,1,阴,27,124,Sta131-Sta47,7
2020-06-29,1,6,0,多云,27,132,Sta131-Sta47,7
2020-06-30,2,6,0,多云,28,121,Sta131-Sta47,7
2020-07-01,3,7,0,暴雨,24,44,Sta131-Sta47,7
2020-07-02,4,7,0,多云,27,75,Sta131-Sta47,7
2020-07-03,5,7,0,多云,27,78,Sta131-Sta47,7
2020-07-04,6,7,1,阵雨,25,49,Sta131-Sta47,7
2020-07-05,7,7,1,阴,26,34,Sta131-Sta47,7
2020-07-06,1,7,0,阴,26,105,Sta131-Sta47,7
2020-07-07,2,7,0,多云,28,100,Sta131-Sta47,7
2020-07-08,3,7,0,阵雨,28,109,Sta131-Sta47,7
2020-07-09,4,7,0,阵雨,27,118,Sta131-Sta47,7
2020-07-10,5,7,0,阵雨,23,105,Sta131-Sta47,7
2020-07-11,6,7,1,阴,25,50,Sta131-Sta47,7
2020-07-12,7,7,1,多云,26,48,Sta131-Sta47,7
2020-07-13,1,7,0,阵雨,26,121,Sta131-Sta47,7
2020-07-14,2,7,0,小雨,27,120,Sta131-Sta47,7
2020-07-15,3,7,0,大雨,25,97,Sta131-Sta47,7
2020-07-16,4,7,0,阵雨,25,102,Sta131-Sta47,7
2020-07-17,5,7,0,阴,28,0,Sta131-Sta47,7
2020-07-18,6,7,1,阵雨,27,0,Sta131-Sta47,7
2020-07-19,7,7,1,多云,27,0,Sta131-Sta47,7
2020-07-20,1,7,0,阴,24,0,Sta131-Sta47,7
2020-07-21,2,7,0,阵雨,22,0,Sta131-Sta47,7
2020-07-22,3,7,0,阵雨,25,0,Sta131-Sta47,7
2020-07-23,4,7,0,阵雨,26,0,Sta131-Sta47,7
2020-05-01,5,5,1,多云,24,28,Sta47-Sta18,7
2020-05-02,6,5,1,晴,26,32,Sta47-Sta18,7
2020-05-03,7,5,1,多云,27,33,Sta47-Sta18,7
2020-05-04,1,5,1,多云,26,39,Sta47-Sta18,7
2020-05-05,2,5,0,多云,26,43,Sta47-Sta18,7
2020-05-06,3,5,0,多云,25,98,Sta47-Sta18,7
2020-05-07,4,5,0,中雨,23,96,Sta47-Sta18,7
2020-05-08,5,5,0,阴,21,93,Sta47-Sta18,7
2020-05-09,6,5,1,多云,19,86,Sta47-Sta18,7
2020-05-10,7,5,1,多云,22,30,Sta47-Sta18,7
2020-05-11,1,5,0,多云,21,83,Sta47-Sta18,7
2020-05-12,2,5,0,阴,20,86,Sta47-Sta18,7
2020-05-13,3,5,0,多云,20,100,Sta47-Sta18,7
2020-05-14,4,5,0,多云,22,100,Sta47-Sta18,7
2020-05-15,5,5,0,多云,24,90,Sta47-Sta18,7
2020-05-16,6,5,1,多云,25,60,Sta47-Sta18,7
2020-05-17,7,5,1,晴,27,44,Sta47-Sta18,7
2020-05-18,1,5,0,多云,27,117,Sta47-Sta18,7
2020-05-19,2,5,0,多云,25,106,Sta47-Sta18,7
2020-05-20,3,5,0,多云,24,100,Sta47-Sta18,7
2020-05-21,4,5,0,小雨,22,93,Sta47-Sta18,7
2020-05-22,5,5,0,阴,25,91,Sta47-Sta18,7
2020-05-23,6,5,1,多云,25,45,Sta47-Sta18,7
2020-05-24,7,5,1,小雨,18,44,Sta47-Sta18,7
2020-05-25,1,5,0,阴,21,116,Sta47-Sta18,7
2020-05-26,2,5,0,阴,21,91,Sta47-Sta18,7
2020-05-27,3,5,0,阴,19,91,Sta47-Sta18,7
2020-05-28,4,5,0,多云,20,91,Sta47-Sta18,7
2020-05-29,5,5,0,晴,23,96,Sta47-Sta18,7
2020-05-30,6,5,1,多云,24,55,Sta47-Sta18,7
2020-05-31,7,5,1,多云,25,47,Sta47-Sta18,7
2020-06-01,1,6,0,阵雨,23,99,Sta47-Sta18,7
2020-06-02,2,6,0,多云,21,93,Sta47-Sta18,7
2020-06-03,3,6,0,多云,23,104,Sta47-Sta18,7
2020-06-04,4,6,0,多云,24,104,Sta47-Sta18,7
2020-06-05,5,6,0,多云,27,97,Sta47-Sta18,7
2020-06-06,6,6,1,阴,25,56,Sta47-Sta18,7
2020-06-07,7,6,1,阵雨,25,33,Sta47-Sta18,7
2020-06-08,1,6,1,阵雨,22,103,Sta47-Sta18,7
2020-06-09,2,6,1,多云,25,113,Sta47-Sta18,7
2020-06-10,3,6,0,多云,24,114,Sta47-Sta18,7
2020-06-11,4,6,0,阴,25,104,Sta47-Sta18,7
2020-06-12,5,6,0,阴,27,109,Sta47-Sta18,7
2020-06-13,6,6,1,阵雨,27,47,Sta47-Sta18,7
2020-06-14,7,6,1,多云,27,32,Sta47-Sta18,7
2020-06-15,1,6,0,多云,26,106,Sta47-Sta18,7
2020-06-16,2,6,0,小雨,24,88,Sta47-Sta18,7
2020-06-17,3,6,0,小雨,24,93,Sta47-Sta18,7
2020-06-18,4,6,0,多云,26,87,Sta47-Sta18,7
2020-06-19,5,6,0,多云,25,80,Sta47-Sta18,7
2020-06-20,6,6,1,阵雨,24,50,Sta47-Sta18,7
2020-06-21,7,6,1,阵雨,24,38,Sta47-Sta18,7
2020-06-22,1,6,0,阵雨,25,100,Sta47-Sta18,7
2020-06-23,2,6,0,阵雨,26,99,Sta47-Sta18,7
2020-06-24,3,6,0,晴,28,102,Sta47-Sta18,7
2020-06-25,4,6,0,多云,28,38,Sta47-Sta18,7
2020-06-26,5,6,0,阵雨,25,44,Sta47-Sta18,7
2020-06-27,6,6,1,阵雨,25,27,Sta47-Sta18,7
2020-06-28,7,6,1,阴,27,113,Sta47-Sta18,7
2020-06-29,1,6,0,多云,27,101,Sta47-Sta18,7
2020-06-30,2,6,0,多云,28,91,Sta47-Sta18,7
2020-07-01,3,7,0,暴雨,24,37,Sta47-Sta18,7
2020-07-02,4,7,0,多云,27,63,Sta47-Sta18,7
2020-07-03,5,7,0,多云,27,64,Sta47-Sta18,7
2020-07-04,6,7,1,阵雨,25,40,Sta47-Sta18,7
2020-07-05,7,7,1,阴,26,29,Sta47-Sta18,7
2020-07-06,1,7,0,阴,26,87,Sta47-Sta18,7
2020-07-07,2,7,0,多云,28,82,Sta47-Sta18,7
2020-07-08,3,7,0,阵雨,28,96,Sta47-Sta18,7
2020-07-09,4,7,0,阵雨,27,106,Sta47-Sta18,7
2020-07-10,5,7,0,阵雨,23,83,Sta47-Sta18,7
2020-07-11,6,7,1,阴,25,35,Sta47-Sta18,7
2020-07-12,7,7,1,多云,26,34,Sta47-Sta18,7
2020-07-13,1,7,0,阵雨,26,108,Sta47-Sta18,7
2020-07-14,2,7,0,小雨,27,105,Sta47-Sta18,7
2020-07-15,3,7,0,大雨,25,83,Sta47-Sta18,7
2020-07-16,4,7,0,阵雨,25,85,Sta47-Sta18,7
2020-07-17,5,7,0,阴,28,0,Sta47-Sta18,7
2020-07-18,6,7,1,阵雨,27,0,Sta47-Sta18,7
2020-07-19,7,7,1,多云,27,0,Sta47-Sta18,7
2020-07-20,1,7,0,阴,24,0,Sta47-Sta18,7
2020-07-21,2,7,0,阵雨,22,0,Sta47-Sta18,7
2020-07-22,3,7,0,阵雨,25,0,Sta47-Sta18,7
2020-07-23,4,7,0,阵雨,26,0,Sta47-Sta18,7
2020-05-01,5,5,1,多云,24,27,Sta18-Sta3,7
2020-05-02,6,5,1,晴,26,32,Sta18-Sta3,7
2020-05-03,7,5,1,多云,27,33,Sta18-Sta3,7
2020-05-04,1,5,1,多云,26,37,Sta18-Sta3,7
2020-05-05,2,5,0,多云,26,43,Sta18-Sta3,7
2020-05-06,3,5,0,多云,25,98,Sta18-Sta3,7
2020-05-07,4,5,0,中雨,23,96,Sta18-Sta3,7
2020-05-08,5,5,0,阴,21,93,Sta18-Sta3,7
2020-05-09,6,5,1,多云,19,86,Sta18-Sta3,7
2020-05-10,7,5,1,多云,22,30,Sta18-Sta3,7
2020-05-11,1,5,0,多云,21,84,Sta18-Sta3,7
2020-05-12,2,5,0,阴,20,87,Sta18-Sta3,7
2020-05-13,3,5,0,多云,20,101,Sta18-Sta3,7
2020-05-14,4,5,0,多云,22,101,Sta18-Sta3,7
2020-05-15,5,5,0,多云,24,91,Sta18-Sta3,7
2020-05-16,6,5,1,多云,25,60,Sta18-Sta3,7
2020-05-17,7,5,1,晴,27,44,Sta18-Sta3,7
2020-05-18,1,5,0,多云,27,118,Sta18-Sta3,7
2020-05-19,2,5,0,多云,25,106,Sta18-Sta3,7
2020-05-20,3,5,0,多云,24,100,Sta18-Sta3,7
2020-05-21,4,5,0,小雨,22,94,Sta18-Sta3,7
2020-05-22,5,5,0,阴,25,92,Sta18-Sta3,7
2020-05-23,6,5,1,多云,25,45,Sta18-Sta3,7
2020-05-24,7,5,1,小雨,18,44,Sta18-Sta3,7
2020-05-25,1,5,0,阴,21,115,Sta18-Sta3,7
2020-05-26,2,5,0,阴,21,91,Sta18-Sta3,7
2020-05-27,3,5,0,阴,19,91,Sta18-Sta3,7
2020-05-28,4,5,0,多云,20,92,Sta18-Sta3,7
2020-05-29,5,5,0,晴,23,96,Sta18-Sta3,7
2020-05-30,6,5,1,多云,24,55,Sta18-Sta3,7
2020-05-31,7,5,1,多云,25,47,Sta18-Sta3,7
2020-06-01,1,6,0,阵雨,23,100,Sta18-Sta3,7
2020-06-02,2,6,0,多云,21,94,Sta18-Sta3,7
