day,weekday,month,is_hoilday,weather,mean_temp,y,section,hour
2020-05-02,6,5,1,晴,26,47,Sta65-Sta55,7
2020-05-03,7,5,1,多云,27,34,Sta65-Sta55,7
2020-05-04,1,5,1,多云,26,44,Sta65-Sta55,7
2020-05-05,2,5,0,多云,26,44,Sta65-Sta55,7
2020-05-06,3,5,0,多云,25,112,Sta65-Sta55,7
2020-05-07,4,5,0,中雨,23,99,Sta65-Sta55,7
2020-05-08,5,5,0,阴,21,105,Sta65-Sta55,7
2020-05-09,6,5,1,多云,19,101,Sta65-Sta55,7
2020-05-10,7,5,1,多云,22,51,Sta65-Sta55,7
2020-05-11,1,5,0,多云,21,116,Sta65-Sta55,7
2020-05-12,2,5,0,阴,20,118,Sta65-Sta55,7
2020-05-13,3,5,0,多云,20,110,Sta65-Sta55,7
2020-05-14,4,5,0,多云,22,101,Sta65-Sta55,7
2020-05-15,5,5,0,多云,24,108,Sta65-Sta55,7
2020-05-16,6,5,1,多云,25,42,Sta65-Sta55,7
2020-05-17,7,5,1,晴,27,31,Sta65-Sta55,7
2020-05-18,1,5,0,多云,27,119,Sta65-Sta55,7
2020-05-19,2,5,0,多云,25,107,Sta65-Sta55,7
2020-05-20,3,5,0,多云,24,115,Sta65-Sta55,7
2020-05-21,4,5,0,小雨,22,109,Sta65-Sta55,7
2020-05-22,5,5,0,阴,25,123,Sta65-Sta55,7
2020-05-23,6,5,1,多云,25,57,Sta65-Sta55,7
2020-05-24,7,5,1,小雨,18,50,Sta65-Sta55,7
2020-05-25,1,5,0,阴,21,125,Sta65-Sta55,7
2020-05-26,2,5,0,阴,21,121,Sta65-Sta55,7
2020-05-27,3,5,0,阴,19,108,Sta65-Sta55,7
2020-05-28,4,5,0,多云,20,115,Sta65-Sta55,7
2020-05-29,5,5,0,晴,23,128,Sta65-Sta55,7
2020-05-30,6,5,1,多云,24,67,Sta65-Sta55,7
2020-05-31,7,5,1,多云,25,38,Sta65-Sta55,7
2020-06-01,1,6,0,阵雨,23,134,Sta65-Sta55,7
2020-06-02,2,6,0,多云,21,120,Sta65-Sta55,7
2020-06-03,3,6,0,多云,23,139,Sta65-Sta55,7
2020-06-04,4,6,0,多云,24,116,Sta65-Sta55,7
2020-06-05,5,6,0,多云,27,124,Sta65-Sta55,7
2020-06-06,6,6,1,阴,25,74,Sta65-Sta55,7
2020-06-07,7,6,1,阵雨,25,44,Sta65-Sta55,7
2020-06-08,1,6,1,阵雨,22,117,Sta65-Sta55,7
2020-06-09,2,6,1,多云,25,112,Sta65-Sta55,7
2020-06-10,3,6,0,多云,24,120,Sta65-Sta55,7
2020-06-11,4,6,0,阴,25,113,Sta65-Sta55,7
2020-06-12,5,6,0,阴,27,110,Sta65-Sta55,7
2020-06-13,6,6,1,阵雨,27,65,Sta65-Sta55,7
2020-06-14,7,6,1,多云,27,42,Sta65-Sta55,7
2020-06-15,1,6,0,多云,26,134,Sta65-Sta55,7
2020-06-16,2,6,0,小雨,24,124,Sta65-Sta55,7
2020-06-17,3,6,0,小雨,24,112,Sta65-Sta55,7
2020-06-18,4,6,0,多云,26,103,Sta65-Sta55,7
2020-06-19,5,6,0,多云,25,122,Sta65-Sta55,7
2020-06-20,6,6,1,阵雨,24,45,Sta65-Sta55,7
2020-06-21,7,6,1,阵雨,24,42,Sta65-Sta55,7
2020-06-22,1,6,0,阵雨,25,120,Sta65-Sta55,7
2020-06-23,2,6,0,阵雨,26,127,Sta65-Sta55,7
2020-06-24,3,6,0,晴,28,116,Sta65-Sta55,7
2020-06-25,4,6,0,多云,28,60,Sta65-Sta55,7
2020-06-26,5,6,0,阵雨,25,46,Sta65-Sta55,7
2020-06-27,6,6,1,阵雨,25,37,Sta65-Sta55,7
2020-06-28,7,6,1,阴,27,124,Sta65-Sta55,7
2020-06-29,1,6,0,多云,27,126,Sta65-Sta55,7
2020-06-30,2,6,0,多云,28,131,Sta65-Sta55,7
2020-07-01,3,7,0,暴雨,24,19,Sta65-Sta55,7
2020-07-02,4,7,0,多云,27,85,Sta65-Sta55,7
2020-07-03,5,7,0,多云,27,75,Sta65-Sta55,7
2020-07-04,6,7,1,阵雨,25,48,Sta65-Sta55,7
2020-07-05,7,7,1,阴,26,40,Sta65-Sta55,7
2020-07-06,1,7,0,阴,26,81,Sta65-Sta55,7
2020-07-07,2,7,0,多云,28,94,Sta65-Sta55,7
2020-07-08,3,7,0,阵雨,28,89,Sta65-Sta55,7
2020-07-09,4,7,0,阵雨,27,104,Sta65-Sta55,7
2020-07-10,5,7,0,阵雨,23,120,Sta65-Sta55,7
2020-07-11,6,7,1,阴,25,62,Sta65-Sta55,7
2020-07-12,7,7,1,多云,26,57,Sta65-Sta55,7
2020-07-13,1,7,0,阵雨,26,119,Sta65-Sta55,7
2020-07-14,2,7,0,小雨,27,103,Sta65-Sta55,7
2020-07-15,3,7,0,大雨,25,119,Sta65-Sta55,7
2020-07-16,4,7,0,阵雨,25,102,Sta65-Sta55,7
2020-07-17,5,7,0,阴,28,0,Sta65-Sta55,7
2020-07-18,6,7,1,阵雨,27,0,Sta65-Sta55,7
2020-07-19,7,7,1,多云,27,0,Sta65-Sta55,7
2020-07-20,1,7,0,阴,24,0,Sta65-Sta55,7
2020-07-21,2,7,0,阵雨,22,0,Sta65-Sta55,7
2020-07-22,3,7,0,阵雨,25,0,Sta65-Sta55,7
2020-07-23,4,7,0,阵雨,26,0,Sta65-Sta55,7
2020-05-01,5,5,1,多云,24,42,Sta55-Sta104,7
2020-05-02,6,5,1,晴,26,38,Sta55-Sta104,7
2020-05-03,7,5,1,多云,27,27,Sta55-Sta104,7
2020-05-04,1,5,1,多云,26,31,Sta55-Sta104,7
2020-05-05,2,5,0,多云,26,32,Sta55-Sta104,7
2020-05-06,3,5,0,多云,25,70,Sta55-Sta104,7
2020-05-07,4,5,0,中雨,23,64,Sta55-Sta104,7
2020-05-08,5,5,0,阴,21,67,Sta55-Sta104,7
2020-05-09,6,5,1,多云,19,75,Sta55-Sta104,7
2020-05-10,7,5,1,多云,22,34,Sta55-Sta104,7
2020-05-11,1,5,0,多云,21,88,Sta55-Sta104,7
2020-05-12,2,5,0,阴,20,74,Sta55-Sta104,7
2020-05-13,3,5,0,多云,20,64,Sta55-Sta104,7
2020-05-14,4,5,0,多云,22,71,Sta55-Sta104,7
2020-05-15,5,5,0,多云,24,82,Sta55-Sta104,7
2020-05-16,6,5,1,多云,25,40,Sta55-Sta104,7
2020-05-17,7,5,1,晴,27,33,Sta55-Sta104,7
2020-05-18,1,5,0,多云,27,76,Sta55-Sta104,7
2020-05-19,2,5,0,多云,25,75,Sta55-Sta104,7
2020-05-20,3,5,0,多云,24,77,Sta55-Sta104,7
2020-05-21,4,5,0,小雨,22,74,Sta55-Sta104,7
2020-05-22,5,5,0,阴,25,76,Sta55-Sta104,7
2020-05-23,6,5,1,多云,25,46,Sta55-Sta104,7
2020-05-24,7,5,1,小雨,18,30,Sta55-Sta104,7
2020-05-25,1,5,0,阴,21,80,Sta55-Sta104,7
2020-05-26,2,5,0,阴,21,63,Sta55-Sta104,7
2020-05-27,3,5,0,阴,19,69,Sta55-Sta104,7
2020-05-28,4,5,0,多云,20,67,Sta55-Sta104,7
2020-05-29,5,5,0,晴,23,73,Sta55-Sta104,7
2020-05-30,6,5,1,多云,24,46,Sta55-Sta104,7
2020-05-31,7,5,1,多云,25,32,Sta55-Sta104,7
2020-06-01,1,6,0,阵雨,23,80,Sta55-Sta104,7
2020-06-02,2,6,0,多云,21,73,Sta55-Sta104,7
2020-06-03,3,6,0,多云,23,76,Sta55-Sta104,7
2020-06-04,4,6,0,多云,24,70,Sta55-Sta104,7
2020-06-05,5,6,0,多云,27,86,Sta55-Sta104,7
2020-06-06,6,6,1,阴,25,60,Sta55-Sta104,7
2020-06-07,7,6,1,阵雨,25,36,Sta55-Sta104,7
2020-06-08,1,6,1,阵雨,22,75,Sta55-Sta104,7
2020-06-09,2,6,1,多云,25,65,Sta55-Sta104,7
2020-06-10,3,6,0,多云,24,73,Sta55-Sta104,7
2020-06-11,4,6,0,阴,25,64,Sta55-Sta104,7
2020-06-12,5,6,0,阴,27,66,Sta55-Sta104,7
2020-06-13,6,6,1,阵雨,27,56,Sta55-Sta104,7
2020-06-14,7,6,1,多云,27,39,Sta55-Sta104,7
2020-06-15,1,6,0,多云,26,72,Sta55-Sta104,7
2020-06-16,2,6,0,小雨,24,77,Sta55-Sta104,7
2020-06-17,3,6,0,小雨,24,74,Sta55-Sta104,7
2020-06-18,4,6,0,多云,26,75,Sta55-Sta104,7
2020-06-19,5,6,0,多云,25,72,Sta55-Sta104,7
2020-06-20,6,6,1,阵雨,24,33,Sta55-Sta104,7
2020-06-21,7,6,1,阵雨,24,42,Sta55-Sta104,7
2020-06-22,1,6,0,阵雨,25,76,Sta55-Sta104,7
2020-06-23,2,6,0,阵雨,26,83,Sta55-Sta104,7
2020-06-24,3,6,0,晴,28,78,Sta55-Sta104,7
2020-06-25,4,6,0,多云,28,59,Sta55-Sta104,7
2020-06-26,5,6,0,阵雨,25,50,Sta55-Sta104,7
2020-06-27,6,6,1,阵雨,25,32,Sta55-Sta104,7
2020-06-28,7,6,1,阴,27,89,Sta55-Sta104,7
2020-06-29,1,6,0,多云,27,77,Sta55-Sta104,7
2020-06-30,2,6,0,多云,28,83,Sta55-Sta104,7
2020-07-01,3,7,0,暴雨,24,18,Sta55-Sta104,7
2020-07-02,4,7,0,多云,27,60,Sta55-Sta104,7
2020-07-03,5,7,0,多云,27,50,Sta55-Sta104,7
2020-07-04,6,7,1,阵雨,25,41,Sta55-Sta104,7
2020-07-05,7,7,1,阴,26,32,Sta55-Sta104,7
2020-07-06,1,7,0,阴,26,63,Sta55-Sta104,7
2020-07-07,2,7,0,多云,28,67,Sta55-Sta104,7
2020-07-08,3,7,0,阵雨,28,67,Sta55-Sta104,7
2020-07-09,4,7,0,阵雨,27,73,Sta55-Sta104,7
2020-07-10,5,7,0,阵雨,23,94,Sta55-Sta104,7
2020-07-11,6,7,1,阴,25,37,Sta55-Sta104,7
2020-07-12,7,7,1,多云,26,46,Sta55-Sta104,7
2020-07-13,1,7,0,阵雨,26,71,Sta55-Sta104,7
2020-07-14,2,7,0,小雨,27,68,Sta55-Sta104,7
2020-07-15,3,7,0,大雨,25,87,Sta55-Sta104,7
2020-07-16,4,7,0,阵雨,25,63,Sta55-Sta104,7
2020-07-17,5,7,0,阴,28,0,Sta55-Sta104,7
2020-07-18,6,7,1,阵雨,27,0,Sta55-Sta104,7
2020-07-19,7,7,1,多云,27,0,Sta55-Sta104,7
2020-07-20,1,7,0,阴,24,0,Sta55-Sta104,7
2020-07-21,2,7,0,阵雨,22,0,Sta55-Sta104,7
2020-07-22,3,7,0,阵雨,25,0,Sta55-Sta104,7
2020-07-23,4,7,0,阵雨,26,0,Sta55-Sta104,7
2020-05-01,5,5,1,多云,24,41,Sta104-Sta1,7
2020-05-02,6,5,1,晴,26,35,Sta104-Sta1,7
2020-05-03,7,5,1,多云,27,28,Sta104-Sta1,7
2020-05-04,1,5,1,多云,26,29,Sta104-Sta1,7
2020-05-05,2,5,0,多云,26,35,Sta104-Sta1,7
2020-05-06,3,5,0,多云,25,74,Sta104-Sta1,7
2020-05-07,4,5,0,中雨,23,66,Sta104-Sta1,7
2020-05-08,5,5,0,阴,21,71,Sta104-Sta1,7
2020-05-09,6,5,1,多云,19,78,Sta104-Sta1,7
2020-05-10,7,5,1,多云,22,35,Sta104-Sta1,7
2020-05-11,1,5,0,多云,21,91,Sta104-Sta1,7
2020-05-12,2,5,0,阴,20,77,Sta104-Sta1,7
2020-05-13,3,5,0,多云,20,67,Sta104-Sta1,7
2020-05-14,4,5,0,多云,22,81,Sta104-Sta1,7
2020-05-15,5,5,0,多云,24,88,Sta104-Sta1,7
2020-05-16,6,5,1,多云,25,44,Sta104-Sta1,7
2020-05-17,7,5,1,晴,27,36,Sta104-Sta1,7
2020-05-18,1,5,0,多云,27,83,Sta104-Sta1,7
2020-05-19,2,5,0,多云,25,87,Sta104-Sta1,7
2020-05-20,3,5,0,多云,24,86,Sta104-Sta1,7
2020-05-21,4,5,0,小雨,22,73,Sta104-Sta1,7
2020-05-22,5,5,0,阴,25,82,Sta104-Sta1,7
2020-05-23,6,5,1,多云,25,46,Sta104-Sta1,7
2020-05-24,7,5,1,小雨,18,28,Sta104-Sta1,7
2020-05-25,1,5,0,阴,21,81,Sta104-Sta1,7
2020-05-26,2,5,0,阴,21,63,Sta104-Sta1,7
2020-05-27,3,5,0,阴,19,74,Sta104-Sta1,7
2020-05-28,4,5,0,多云,20,73,Sta104-Sta1,7
2020-05-29,5,5,0,晴,23,77,Sta104-Sta1,7
2020-05-30,6,5,1,多云,24,54,Sta104-Sta1,7
2020-05-31,7,5,1,多云,25,34,Sta104-Sta1,7
2020-06-01,1,6,0,阵雨,23,91,Sta104-Sta1,7
2020-06-02,2,6,0,多云,21,74,Sta104-Sta1,7
2020-06-03,3,6,0,多云,23,83,Sta104-Sta1,7
2020-06-04,4,6,0,多云,24,78,Sta104-Sta1,7
2020-06-05,5,6,0,多云,27,84,Sta104-Sta1,7
2020-06-06,6,6,1,阴,25,64,Sta104-Sta1,7
2020-06-07,7,6,1,阵雨,25,41,Sta104-Sta1,7
2020-06-08,1,6,1,阵雨,22,77,Sta104-Sta1,7
2020-06-09,2,6,1,多云,25,69,Sta104-Sta1,7
2020-06-10,3,6,0,多云,24,77,Sta104-Sta1,7
2020-06-11,4,6,0,阴,25,73,Sta104-Sta1,7
2020-06-12,5,6,0,阴,27,76,Sta104-Sta1,7
2020-06-13,6,6,1,阵雨,27,57,Sta104-Sta1,7
2020-06-14,7,6,1,多云,27,42,Sta104-Sta1,7
2020-06-15,1,6,0,多云,26,74,Sta104-Sta1,7
2020-06-16,2,6,0,小雨,24,77,Sta104-Sta1,7
2020-06-17,3,6,0,小雨,24,76,Sta104-Sta1,7
2020-06-18,4,6,0,多云,26,76,Sta104-Sta1,7
2020-06-19,5,6,0,多云,25,77,Sta104-Sta1,7
2020-06-20,6,6,1,阵雨,24,35,Sta104-Sta1,7
2020-06-21,7,6,1,阵雨,24,48,Sta104-Sta1,7
2020-06-22,1,6,0,阵雨,25,82,Sta104-Sta1,7
2020-06-23,2,6,0,阵雨,26,89,Sta104-Sta1,7
2020-06-24,3,6,0,晴,28,82,Sta104-Sta1,7
2020-06-25,4,6,0,多云,28,63,Sta104-Sta1,7
2020-06-26,5,6,0,阵雨,25,51,Sta104-Sta1,7
2020-06-27,6,6,1,阵雨,25,38,Sta104-Sta1,7
2020-06-28,7,6,1,阴,27,93,Sta104-Sta1,7
2020-06-29,1,6,0,多云,27,83,Sta104-Sta1,7
2020-06-30,2,6,0,多云,28,89,Sta104-Sta1,7
2020-07-01,3,7,0,暴雨,24,24,Sta104-Sta1,7
2020-07-02,4,7,0,多云,27,68,Sta104-Sta1,7
2020-07-03,5,7,0,多云,27,55,Sta104-Sta1,7
2020-07-04,6,7,1,阵雨,25,38,Sta104-Sta1,7
2020-07-05,7,7,1,阴,26,36,Sta104-Sta1,7
2020-07-06,1,7,0,阴,26,68,Sta104-Sta1,7
2020-07-07,2,7,0,多云,28,68,Sta104-Sta1,7
2020-07-08,3,7,0,阵雨,28,75,Sta104-Sta1,7
2020-07-09,4,7,0,阵雨,27,79,Sta104-Sta1,7
2020-07-10,5,7,0,阵雨,23,97,Sta104-Sta1,7
2020-07-11,6,7,1,阴,25,39,Sta104-Sta1,7
2020-07-12,7,7,1,多云,26,50,Sta104-Sta1,7
2020-07-13,1,7,0,阵雨,26,75,Sta104-Sta1,7
2020-07-14,2,7,0,小雨,27,77,Sta104-Sta1,7
2020-07-15,3,7,0,大雨,25,88,Sta104-Sta1,7
2020-07-16,4,7,0,阵雨,25,68,Sta104-Sta1,7
2020-07-17,5,7,0,阴,28,0,Sta104-Sta1,7
2020-07-18,6,7,1,阵雨,27,0,Sta104-Sta1,7
2020-07-19,7,7,1,多云,27,0,Sta104-Sta1,7
2020-07-20,1,7,0,阴,24,0,Sta104-Sta1,7
2020-07-21,2,7,0,阵雨,22,0,Sta104-Sta1,7
2020-07-22,3,7,0,阵雨,25,0,Sta104-Sta1,7
2020-07-23,4,7,0,阵雨,26,0,Sta104-Sta1,7
2020-05-01,5,5,1,多云,24,15,Sta129-Sta9,7
2020-05-02,6,5,1,晴,26,21,Sta129-Sta9,7
2020-05-03,7,5,1,多云,27,25,Sta129-Sta9,7
2020-05-04,1,5,1,多云,26,20,Sta129-Sta9,7
2020-05-05,2,5,0,多云,26,8,Sta129-Sta9,7
2020-05-06,3,5,0,多云,25,17,Sta129-Sta9,7
2020-05-07,4,5,0,中雨,23,24,Sta129-Sta9,7
2020-05-08,5,5,0,阴,21,16,Sta129-Sta9,7
2020-05-09,6,5,1,多云,19,18,Sta129-Sta9,7
2020-05-10,7,5,1,多云,22,18,Sta129-Sta9,7
2020-05-11,1,5,0,多云,21,16,Sta129-Sta9,7
2020-05-12,2,5,0,阴,20,13,Sta129-Sta9,7
2020-05-13,3,5,0,多云,20,20,Sta129-Sta9,7
2020-05-14,4,5,0,多云,22,22,Sta129-Sta9,7
2020-05-15,5,5,0,多云,24,21,Sta129-Sta9,7
2020-05-16,6,5,1,多云,25,22,Sta129-Sta9,7
2020-05-17,7,5,1,晴,27,7,Sta129-Sta9,7
2020-05-18,1,5,0,多云,27,21,Sta129-Sta9,7
2020-05-19,2,5,0,多云,25,19,Sta129-Sta9,7
2020-05-20,3,5,0,多云,24,20,Sta129-Sta9,7
2020-05-21,4,5,0,小雨,22,13,Sta129-Sta9,7
2020-05-22,5,5,0,阴,25,21,Sta129-Sta9,7
2020-05-23,6,5,1,多云,25,17,Sta129-Sta9,7
2020-05-24,7,5,1,小雨,18,13,Sta129-Sta9,7
2020-05-25,1,5,0,阴,21,14,Sta129-Sta9,7
2020-05-26,2,5,0,阴,21,15,Sta129-Sta9,7
2020-05-27,3,5,0,阴,19,20,Sta129-Sta9,7
2020-05-28,4,5,0,多云,20,19,Sta129-Sta9,7
2020-05-29,5,5,0,晴,23,21,Sta129-Sta9,7
2020-05-30,6,5,1,多云,24,7,Sta129-Sta9,7
2020-05-31,7,5,1,多云,25,7,Sta129-Sta9,7
2020-06-01,1,6,0,阵雨,23,29,Sta129-Sta9,7
2020-06-02,2,6,0,多云,21,20,Sta129-Sta9,7
2020-06-03,3,6,0,多云,23,16,Sta129-Sta9,7
2020-06-04,4,6,0,多云,24,25,Sta129-Sta9,7
2020-06-05,5,6,0,多云,27,31,Sta129-Sta9,7
2020-06-06,6,6,1,阴,25,14,Sta129-Sta9,7
2020-06-07,7,6,1,阵雨,25,11,Sta129-Sta9,7
2020-06-08,1,6,1,阵雨,22,20,Sta129-Sta9,7
2020-06-09,2,6,1,多云,25,26,Sta129-Sta9,7
2020-06-10,3,6,0,多云,24,26,Sta129-Sta9,7
2020-06-11,4,6,0,阴,25,22,Sta129-Sta9,7
2020-06-12,5,6,0,阴,27,19,Sta129-Sta9,7
2020-06-13,6,6,1,阵雨,27,18,Sta129-Sta9,7
2020-06-14,7,6,1,多云,27,8,Sta129-Sta9,7
2020-06-15,1,6,0,多云,26,21,Sta129-Sta9,7
2020-06-16,2,6,0,小雨,24,26,Sta129-Sta9,7
2020-06-17,3,6,0,小雨,24,20,Sta129-Sta9,7
2020-06-18,4,6,0,多云,26,24,Sta129-Sta9,7
2020-06-19,5,6,0,多云,25,20,Sta129-Sta9,7
2020-06-20,6,6,1,阵雨,24,26,Sta129-Sta9,7
2020-06-21,7,6,1,阵雨,24,24,Sta129-Sta9,7
2020-06-22,1,6,0,阵雨,25,27,Sta129-Sta9,7
2020-06-23,2,6,0,阵雨,26,39,Sta129-Sta9,7
2020-06-24,3,6,0,晴,28,18,Sta129-Sta9,7
2020-06-25,4,6,0,多云,28,13,Sta129-Sta9,7
2020-06-26,5,6,0,阵雨,25,20,Sta129-Sta9,7
2020-06-27,6,6,1,阵雨,25,15,Sta129-Sta9,7
2020-06-28,7,6,1,阴,27,19,Sta129-Sta9,7
2020-06-29,1,6,0,多云,27,24,Sta129-Sta9,7
2020-06-30,2,6,0,多云,28,31,Sta129-Sta9,7
2020-07-01,3,7,0,暴雨,24,11,Sta129-Sta9,7
2020-07-02,4,7,0,多云,27,11,Sta129-Sta9,7
2020-07-03,5,7,0,多云,27,13,Sta129-Sta9,7
2020-07-04,6,7,1,阵雨,25,22,Sta129-Sta9,7
2020-07-05,7,7,1,阴,26,18,Sta129-Sta9,7
2020-07-06,1,7,0,阴,26,19,Sta129-Sta9,7
2020-07-07,2,7,0,多云,28,21,Sta129-Sta9,7
2020-07-08,3,7,0,阵雨,28,24,Sta129-Sta9,7
2020-07-09,4,7,0,阵雨,27,25,Sta129-Sta9,7
2020-07-10,5,7,0,阵雨,23,16,Sta129-Sta9,7
2020-07-11,6,7,1,阴,25,20,Sta129-Sta9,7
2020-07-12,7,7,1,多云,26,14,Sta129-Sta9,7
2020-07-13,1,7,0,阵雨,26,16,Sta129-Sta9,7
2020-07-14,2,7,0,小雨,27,27,Sta129-Sta9,7
2020-07-15,3,7,0,大雨,25,30,Sta129-Sta9,7
2020-07-16,4,7,0,阵雨,25,33,Sta129-Sta9,7
2020-07-17,5,7,0,阴,28,0,Sta129-Sta9,7
2020-07-18,6,7,1,阵雨,27,0,Sta129-Sta9,7
2020-07-19,7,7,1,多云,27,0,Sta129-Sta9,7
2020-07-20,1,7,0,阴,24,0,Sta129-Sta9,7
2020-07-21,2,7,0,阵雨,22,0,Sta129-Sta9,7
2020-07-22,3,7,0,阵雨,25,0,Sta129-Sta9,7
2020-07-23,4,7,0,阵雨,26,0,Sta129-Sta9,7
2020-05-01,5,5,1,多云,24,26,Sta9-Sta163,7
2020-05-02,6,5,1,晴,26,38,Sta9-Sta163,7
2020-05-03,7,5,1,多云,27,37,Sta9-Sta163,7
2020-05-04,1,5,1,多云,26,25,Sta9-Sta163,7
2020-05-05,2,5,0,多云,26,14,Sta9-Sta163,7
2020-05-06,3,5,0,多云,25,26,Sta9-Sta163,7
2020-05-07,4,5,0,中雨,23,33,Sta9-Sta163,7
2020-05-08,5,5,0,阴,21,22,Sta9-Sta163,7
2020-05-09,6,5,1,多云,19,25,Sta9-Sta163,7
2020-05-10,7,5,1,多云,22,25,Sta9-Sta163,7
2020-05-11,1,5,0,多云,21,25,Sta9-Sta163,7
2020-05-12,2,5,0,阴,20,17,Sta9-Sta163,7
2020-05-13,3,5,0,多云,20,23,Sta9-Sta163,7
2020-05-14,4,5,0,多云,22,26,Sta9-Sta163,7
2020-05-15,5,5,0,多云,24,31,Sta9-Sta163,7
2020-05-16,6,5,1,多云,25,32,Sta9-Sta163,7
2020-05-17,7,5,1,晴,27,17,Sta9-Sta163,7
2020-05-18,1,5,0,多云,27,30,Sta9-Sta163,7
2020-05-19,2,5,0,多云,25,25,Sta9-Sta163,7
2020-05-20,3,5,0,多云,24,27,Sta9-Sta163,7
2020-05-21,4,5,0,小雨,22,19,Sta9-Sta163,7
2020-05-22,5,5,0,阴,25,33,Sta9-Sta163,7
2020-05-23,6,5,1,多云,25,26,Sta9-Sta163,7
2020-05-24,7,5,1,小雨,18,26,Sta9-Sta163,7
2020-05-25,1,5,0,阴,21,22,Sta9-Sta163,7
2020-05-26,2,5,0,阴,21,21,Sta9-Sta163,7
2020-05-27,3,5,0,阴,19,29,Sta9-Sta163,7
2020-05-28,4,5,0,多云,20,27,Sta9-Sta163,7
2020-05-29,5,5,0,晴,23,29,Sta9-Sta163,7
2020-05-30,6,5,1,多云,24,23,Sta9-Sta163,7
2020-05-31,7,5,1,多云,25,18,Sta9-Sta163,7
2020-06-01,1,6,0,阵雨,23,40,Sta9-Sta163,7
2020-06-02,2,6,0,多云,21,30,Sta9-Sta163,7
2020-06-03,3,6,0,多云,23,24,Sta9-Sta163,7
2020-06-04,4,6,0,多云,24,36,Sta9-Sta163,7
2020-06-05,5,6,0,多云,27,40,Sta9-Sta163,7
2020-06-06,6,6,1,阴,25,19,Sta9-Sta163,7
2020-06-07,7,6,1,阵雨,25,18,Sta9-Sta163,7
2020-06-08,1,6,1,阵雨,22,23,Sta9-Sta163,7
2020-06-09,2,6,1,多云,25,40,Sta9-Sta163,7
2020-06-10,3,6,0,多云,24,34,Sta9-Sta163,7
2020-06-11,4,6,0,阴,25,29,Sta9-Sta163,7
2020-06-12,5,6,0,阴,27,29,Sta9-Sta163,7
2020-06-13,6,6,1,阵雨,27,40,Sta9-Sta163,7
2020-06-14,7,6,1,多云,27,18,Sta9-Sta163,7
2020-06-15,1,6,0,多云,26,37,Sta9-Sta163,7
2020-06-16,2,6,0,小雨,24,43,Sta9-Sta163,7
2020-06-17,3,6,0,小雨,24,38,Sta9-Sta163,7
2020-06-18,4,6,0,多云,26,40,Sta9-Sta163,7
2020-06-19,5,6,0,多云,25,29,Sta9-Sta163,7
2020-06-20,6,6,1,阵雨,24,38,Sta9-Sta163,7
2020-06-21,7,6,1,阵雨,24,31,Sta9-Sta163,7
2020-06-22,1,6,0,阵雨,25,34,Sta9-Sta163,7
2020-06-23,2,6,0,阵雨,26,55,Sta9-Sta163,7
2020-06-24,3,6,0,晴,28,33,Sta9-Sta163,7
2020-06-25,4,6,0,多云,28,25,Sta9-Sta163,7
2020-06-26,5,6,0,阵雨,25,30,Sta9-Sta163,7
2020-06-27,6,6,1,阵雨,25,32,Sta9-Sta163,7
2020-06-28,7,6,1,阴,27,29,Sta9-Sta163,7
2020-06-29,1,6,0,多云,27,39,Sta9-Sta163,7
2020-06-30,2,6,0,多云,28,42,Sta9-Sta163,7
2020-07-01,3,7,0,暴雨,24,16,Sta9-Sta163,7
2020-07-02,4,7,0,多云,27,20,Sta9-Sta163,7
2020-07-03,5,7,0,多云,27,16,Sta9-Sta163,7
2020-07-04,6,7,1,阵雨,25,29,Sta9-Sta163,7
2020-07-05,7,7,1,阴,26,22,Sta9-Sta163,7
2020-07-06,1,7,0,阴,26,27,Sta9-Sta163,7
2020-07-07,2,7,0,多云,28,41,Sta9-Sta163,7
2020-07-08,3,7,0,阵雨,28,34,Sta9-Sta163,7
2020-07-09,4,7,0,阵雨,27,45,Sta9-Sta163,7
2020-07-10,5,7,0,阵雨,23,27,Sta9-Sta163,7
2020-07-11,6,7,1,阴,25,28,Sta9-Sta163,7
2020-07-12,7,7,1,多云,26,19,Sta9-Sta163,7
2020-07-13,1,7,0,阵雨,26,28,Sta9-Sta163,7
2020-07-14,2,7,0,小雨,27,39,Sta9-Sta163,7
2020-07-15,3,7,0,大雨,25,40,Sta9-Sta163,7
2020-07-16,4,7,0,阵雨,25,50,Sta9-Sta163,7
2020-07-17,5,7,0,阴,28,0,Sta9-Sta163,7
2020-07-18,6,7,1,阵雨,27,0,Sta9-Sta163,7
2020-07-19,7,7,1,多云,27,0,Sta9-Sta163,7
2020-07-20,1,7,0,阴,24,0,Sta9-Sta163,7
2020-07-21,2,7,0,阵雨,22,0,Sta9-Sta163,7
2020-07-22,3,7,0,阵雨,25,0,Sta9-Sta163,7
2020-07-23,4,7,0,阵雨,26,0,Sta9-Sta163,7
2020-05-01,5,5,1,多云,24,49,Sta163-Sta53,7
2020-05-02,6,5,1,晴,26,61,Sta163-Sta53,7
2020-05-03,7,5,1,多云,27,65,Sta163-Sta53,7
2020-05-04,1,5,1,多云,26,49,Sta163-Sta53,7
2020-05-05,2,5,0,多云,26,40,Sta163-Sta53,7
2020-05-06,3,5,0,多云,25,106,Sta163-Sta53,7
2020-05-07,4,5,0,中雨,23,118,Sta163-Sta53,7
2020-05-08,5,5,0,阴,21,97,Sta163-Sta53,7
2020-05-09,6,5,1,多云,19,94,Sta163-Sta53,7
